"ensemble","geneName","statistic","pvalue","amplitude","phi","basal","sigma_alpha","sigma_0","qvalue","r"
"ENSG00000235070",NA,39.0351414727468,3.33907926750366e-09,1.24919722925181,3.91416099573344,2.6430698851936,0.883932674468357,0.900997855411749,1.2744152537639e-07,1.38645971435852
"ENSG00000170485","NPAS2",38.3869293847805,4.61725856400141e-09,1.46707826709077,-10.5402407128173,3.26809541863825,0.529258006028723,1.14955240702836,1.70540679218762e-07,1.27621695028523
"ENSG00000239388","ASB14",37.6868375530561,6.55250264854016e-09,9.31503392598576,3.54964551653109,35.9861323666072,10.6133137497671,6.97182303347166,2.34456735393078e-07,1.33609729926654
"ENSG00000124782","RREB1",37.3883306724954,7.60724057277158e-09,7.83188234542172,10.1480746814818,36.0175527133088,3.62708876204512,5.86777631695839,2.63948195631014e-07,1.33472748829687
"ENSG00000166224","SGPL1",37.2877839786891,7.99945846570572e-09,2.2719823836174,2.16218295783399,12.8004776606006,0.962072579762445,1.82324502132797,2.69393527742148e-07,1.24612016324749
"ENSG00000103769","RAB11A",37.1067095216321,8.75750525485926e-09,4.82555817907302,11.1767594359995,45.766505431141,3.59520111186757,3.84921605460707,2.86495529051824e-07,1.25364700516028
"ENSG00000146373","RNF217",36.7997298901325,1.02103395872207e-08,3.61651080945434,8.6234521751721,21.234641154288,1.76750419863929,2.54044932893108,3.24745522982435e-07,1.42357132191887
"ENSG00000150054","MPP7",36.0750888644085,1.46687796914128e-08,4.09406727726981,3.38548840895964,30.162930882798,4.11722511871922,3.17407724638869,4.53939263423451e-07,1.28984487757122
"ENSG00000108924","HLF",35.9965008671116,1.52566489291722e-08,3.15391549769613,4.84814228022209,10.955215554604,1.41353733880156,2.25745026132337,4.59706921681635e-07,1.39711405904785
"ENSG00000165449","SLC16A9",35.8622195735172,1.63161603663874e-08,0.948609174866692,-8.69926714279821,1.51069283832365,0.294317111163279,0.746572160944059,4.7902573383368e-07,1.270619538863
"ENSG00000171368","TPPP",35.7121544091604,1.75875036920687e-08,3.03177056076749,10.1763903802961,10.0402676323112,2.34502317413431,2.37690576009635,4.9146754143727e-07,1.27551147027579
"ENSG00000167074","TEF",35.7109155772521,1.75984010470988e-08,13.4722184560345,5.27478749954269,38.5862123468186,0,10.0458887783669,4.9146754143727e-07,1.34106784907334
"ENSG00000126351","THRA",35.6176344637675,1.84386426250278e-08,9.30542106986975,8.518942991662,60.5511408327426,6.4133204174732,6.711178653469,5.02672519182304e-07,1.38655541006344
"ENSG00000115221","ITGB6",35.5674246834277,1.89074021820089e-08,20.3987105518894,3.70291316642289,127.398644109075,14.4584074108958,15.7894217942924,5.03464546474424e-07,1.2919225806776
"ENSG00000173320","STOX2",35.4746172271603,1.98054514064948e-08,3.7162446992113,-8.71368341691582,7.51694320076063,1.62515488545088,2.91372210069862,5.15391860464467e-07,1.2754286684788
